timestamp,database_name,database_type,resource_id,dtu_percent,storage_percent,connection_count,deadlocks,query_duration_avg_ms,cost_usd,environment,region
2026-04-13 12:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,25.3,41.18,20,0,157.82,2.66,Staging,East US
2026-04-13 11:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,31.71,33.96,95,0,114.53,3.26,Staging,East US
2026-04-13 10:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,42.78,67.16,75,1,314.94,3.93,Staging,East US
2026-04-13 09:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,37.52,42.18,35,0,223.04,3.54,Staging,East US
2026-04-13 08:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,48.61,73.94,30,0,380.6,4.69,Staging,East US
2026-04-13 07:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,22.66,51.72,33,0,337.78,2.26,Staging,East US
2026-04-13 06:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,29.46,74.82,70,0,118.53,2.91,Staging,East US
2026-04-13 05:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,35.5,52.45,80,0,486.66,3.41,Staging,East US
2026-04-13 04:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,22.43,76.05,48,0,224.52,2.27,Staging,East US
2026-04-13 03:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,25.36,69.87,75,0,231.57,2.69,Staging,East US
2026-04-13 02:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,44.56,56.92,26,0,93.13,4.68,Staging,East US
2026-04-13 01:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,48.17,41.04,17,0,396.64,5.1,Staging,East US
2026-04-13 00:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,34.17,68.93,90,0,97.15,3.62,Staging,East US
2026-04-12 23:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,18.45,57.95,93,1,113.54,1.79,Staging,East US
2026-04-12 22:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,45.74,50.26,83,1,238.5,4.96,Staging,East US
2026-04-12 21:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,13.42,72.29,8,0,326.46,1.3,Staging,East US
2026-04-12 20:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,18.74,45.73,8,0,305.52,1.7,Staging,East US
2026-04-12 19:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,35.34,39.7,43,0,275.16,3.57,Staging,East US
2026-04-12 18:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,32.03,51.17,27,0,64.52,3.15,Staging,East US
2026-04-12 17:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,34.98,79.8,66,0,192.11,3.75,Staging,East US
2026-04-12 16:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,28.46,69.9,64,0,461.96,2.99,Staging,East US
2026-04-12 15:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,13.76,77.7,92,0,457.83,1.51,Staging,East US
2026-04-12 14:01:26.719463,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,30.54,62.53,33,0,272.94,3.16,Staging,East US
2026-04-12 13:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,28.87,36.73,85,2,50.66,2.87,Staging,East US
2026-04-12 12:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,22.02,39.27,39,0,89.17,2.14,Staging,East US
2026-04-12 11:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,31.79,57.08,80,0,395.49,3.46,Staging,East US
2026-04-12 10:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,45.73,35.62,15,0,328.12,4.25,Staging,East US
2026-04-12 09:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,34.76,78.04,24,0,283.27,3.47,Staging,East US
2026-04-12 08:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,18.58,34.72,13,0,364.81,1.87,Staging,East US
2026-04-12 07:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,30.03,70.74,50,0,121.48,2.71,Staging,East US
2026-04-12 06:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,17.22,77.28,70,0,249.74,1.77,Staging,East US
2026-04-12 05:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,36.46,67.07,63,0,425.18,3.4,Staging,East US
2026-04-12 04:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,48.27,43.27,67,0,235.14,4.88,Staging,East US
2026-04-12 03:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,46.69,46.25,72,0,104.92,4.69,Staging,East US
2026-04-12 02:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,37.39,31.71,16,0,250.53,3.61,Staging,East US
2026-04-12 01:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,37.94,51.96,44,1,176.19,4.07,Staging,East US
2026-04-12 00:01:26.725850,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,18.1,69.67,5,1,371.74,1.91,Staging,East US
2026-04-11 23:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,43.95,44.65,10,0,173.96,4.56,Staging,East US
2026-04-11 22:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,16.17,52.22,76,1,336.34,1.53,Staging,East US
2026-04-11 21:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,15.67,62.84,87,0,75.5,1.56,Staging,East US
2026-04-11 20:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,43.04,75.44,43,0,112.45,3.98,Staging,East US
2026-04-11 19:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,30.11,43.9,16,0,402.58,2.86,Staging,East US
2026-04-11 18:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,40.71,54.52,40,0,156.64,3.68,Staging,East US
2026-04-11 17:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,44.04,77.4,98,0,114.97,4.5,Staging,East US
2026-04-11 16:01:26.726238,sqldb-stag-fin-31,SQL,/subscriptions/sub-1463/resourceGroups/rg-finance-staging-eastus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-fin-31,40.03,50.5,30,0,202.27,3.99,Staging,East US
2026-04-18 15:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,11.27,47.61,62,0,263.71,1.08,Development,Southeast Asia
2026-04-18 14:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,30.36,34.22,10,0,375.37,2.89,Development,Southeast Asia
2026-04-18 13:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,17.72,52.6,67,0,128.53,1.88,Development,Southeast Asia
2026-04-18 12:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,34.19,74.6,24,0,71.08,3.08,Development,Southeast Asia
2026-04-18 11:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,31.71,56.36,88,0,228.06,3.34,Development,Southeast Asia
2026-04-18 10:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,23.06,61.09,29,1,397.79,2.2,Development,Southeast Asia
2026-04-18 09:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,29.17,33.3,43,0,426.0,2.73,Development,Southeast Asia
2026-04-18 08:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,25.32,49.51,91,0,50.9,2.29,Development,Southeast Asia
2026-04-18 07:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,33.1,49.48,91,0,362.28,3.25,Development,Southeast Asia
2026-04-18 06:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,33.53,61.23,63,0,122.63,3.32,Development,Southeast Asia
2026-04-18 05:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,28.3,48.2,100,2,282.49,2.58,Development,Southeast Asia
2026-04-18 04:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,13.62,78.4,56,0,298.91,1.25,Development,Southeast Asia
2026-04-18 03:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,26.77,32.5,96,0,271.95,2.92,Development,Southeast Asia
2026-04-18 02:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,15.91,37.73,16,0,324.45,1.45,Development,Southeast Asia
2026-04-18 01:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,30.34,79.46,78,0,399.06,3.1,Development,Southeast Asia
2026-04-18 00:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,22.78,74.07,99,0,482.17,2.38,Development,Southeast Asia
2026-04-17 23:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,11.34,76.25,15,0,174.27,1.08,Development,Southeast Asia
2026-04-17 22:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,17.51,55.59,15,0,338.67,1.63,Development,Southeast Asia
2026-04-17 21:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,21.57,69.99,39,0,91.47,2.03,Development,Southeast Asia
2026-04-17 20:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,39.74,71.49,20,0,183.98,4.27,Development,Southeast Asia
2026-04-17 19:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,35.65,52.41,59,0,72.88,3.39,Development,Southeast Asia
2026-04-17 18:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,44.3,62.83,10,0,470.82,4.8,Development,Southeast Asia
2026-04-17 17:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,29.04,63.38,89,0,105.28,2.89,Development,Southeast Asia
2026-04-17 16:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,49.21,58.82,94,0,186.35,5.06,Development,Southeast Asia
2026-04-17 15:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,40.32,70.43,8,0,340.81,3.95,Development,Southeast Asia
2026-04-17 14:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,47.8,60.29,63,0,127.86,4.43,Development,Southeast Asia
2026-04-17 13:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,28.63,50.96,77,0,412.82,2.76,Development,Southeast Asia
2026-04-17 12:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,49.16,65.08,51,0,354.12,4.92,Development,Southeast Asia
2026-04-17 11:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,42.45,73.12,25,0,327.34,3.98,Development,Southeast Asia
2026-04-17 10:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,32.3,37.05,77,1,298.3,3.15,Development,Southeast Asia
2026-04-17 09:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,34.88,58.32,13,0,319.63,3.32,Development,Southeast Asia
2026-04-17 08:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,13.41,40.66,31,0,428.62,1.4,Development,Southeast Asia
2026-04-17 07:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,20.33,52.2,94,0,493.22,2.16,Development,Southeast Asia
2026-04-17 06:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,33.65,41.67,83,0,276.31,3.43,Development,Southeast Asia
2026-04-17 05:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,36.39,58.36,91,1,251.8,3.62,Development,Southeast Asia
2026-04-17 04:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,42.46,53.96,49,0,324.4,4.36,Development,Southeast Asia
2026-04-17 03:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,35.69,60.04,58,0,159.6,3.89,Development,Southeast Asia
2026-04-17 02:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,40.99,33.03,6,0,195.39,3.77,Development,Southeast Asia
2026-04-17 01:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,33.45,39.37,80,0,197.02,3.29,Development,Southeast Asia
2026-04-17 00:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,35.41,34.95,44,0,128.91,3.79,Development,Southeast Asia
2026-04-16 23:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,17.0,54.22,45,0,179.9,1.74,Development,Southeast Asia
2026-04-16 22:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,35.62,75.59,98,0,433.69,3.65,Development,Southeast Asia
2026-04-16 21:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,20.39,51.88,96,0,469.46,2.04,Development,Southeast Asia
2026-04-16 20:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,46.27,47.69,48,0,413.14,4.71,Development,Southeast Asia
2026-04-16 19:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,37.18,55.95,39,0,279.37,3.47,Development,Southeast Asia
2026-04-16 18:01:26.726238,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,15.07,56.16,51,0,210.19,1.58,Development,Southeast Asia
2026-04-16 17:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,29.46,61.44,56,0,258.9,2.78,Development,Southeast Asia
2026-04-16 16:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,28.31,38.31,38,1,492.12,2.89,Development,Southeast Asia
2026-04-16 15:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,49.84,34.9,92,1,228.78,4.68,Development,Southeast Asia
2026-04-16 14:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,24.34,36.12,74,0,471.74,2.67,Development,Southeast Asia
2026-04-16 13:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,26.5,35.75,35,0,349.83,2.77,Development,Southeast Asia
2026-04-16 12:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,36.52,58.78,58,0,319.34,3.55,Development,Southeast Asia
2026-04-16 11:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,45.84,53.71,40,0,184.87,4.17,Development,Southeast Asia
2026-04-16 10:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,37.21,42.25,14,0,69.11,3.45,Development,Southeast Asia
2026-04-16 09:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,36.81,58.26,30,0,250.62,3.35,Development,Southeast Asia
2026-04-16 08:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,24.99,63.37,91,0,76.98,2.66,Development,Southeast Asia
2026-04-16 07:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,23.9,56.79,55,0,61.58,2.3,Development,Southeast Asia
2026-04-16 06:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,22.23,66.53,5,0,140.3,2.37,Development,Southeast Asia
2026-04-16 05:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,25.82,54.68,86,1,368.96,2.34,Development,Southeast Asia
2026-04-16 04:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,34.94,58.12,90,2,123.1,3.68,Development,Southeast Asia
2026-04-16 03:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,20.03,76.75,91,0,271.16,1.83,Development,Southeast Asia
2026-04-16 02:01:26.727821,sqldb-deve-fin-32,SQL,/subscriptions/sub-7517/resourceGroups/rg-finance-development-southeastasia/providers/Microsoft.Compute/SQLDatabase/sqldb-deve-fin-32,28.07,37.62,98,0,252.44,2.77,Development,Southeast Asia
